Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,-15,8,0.0,9.7,8.07,1.677e-14,2106.0,0.4882,0.8193,392600.0,463.5,653200.0,2284.0,7.926,-0.08507,0.6922,5.029,-3.028e-15,-798.7,11.18
0.108,-15,8,0.0,9.605,9.78,1622.0,2025.0,0.4078,0.8225,264000.0,621300.0,1471000.0,-20370.0,6.486,0.01662,0.6892,6.067,-231.9,1460.0,-43.38
0.216,-15,8,0.0,9.497,10.61,3010.0,2020.0,0.3813,0.8323,222600.0,1375000.0,2695000.0,-12750.0,5.919,0.1449,0.6693,6.599,-356.3,1696.0,-3529.0
0.324,-15,8,0.0,9.586,10.71,2870.0,2051.0,0.4075,0.8226,218200.0,1786000.0,4271000.0,-35270.0,5.895,0.2544,0.6548,6.795,-195.7,-92.23,-3421.0
0.432,-15,8,0.0,9.639,10.25,2348.0,2077.0,0.4412,0.8539,250700.0,2168000.0,5254000.0,-23830.0,6.203,0.351,0.6214,6.563,-110.6,3164.0,1056.0
0.54,-15,8,0.0,9.514,9.403,1163.0,2066.0,0.444,0.863,294200.0,2381000.0,5706000.0,-13160.0,6.685,0.4006,0.571,5.956,85.5,8584.0,-94.56
0.648,-15,8,0.0,9.45,8.76,947.6,2001.0,0.4565,0.8382,322800.0,2804000.0,5846000.0,-29460.0,7.106,0.3968,0.5221,5.273,233.7,12410.0,1104.0
0.756,-15,8,0.0,9.418,8.413,2300.0,1954.0,0.4709,0.8267,345000.0,3479000.0,6021000.0,-40490.0,7.398,0.3889,0.4662,4.691,15.69,18830.0,3764.0
0.864,-15,8,0.0,9.43,8.319,3185.0,1971.0,0.4918,0.8224,353000.0,3893000.0,6092000.0,-47300.0,7.503,0.3889,0.4128,4.323,-19.94,27430.0,-516.9
0.972,-15,8,0.0,9.52,8.326,2762.0,2011.0,0.5038,0.8249,356000.0,3736000.0,5941000.0,-36200.0,7.522,0.4411,0.3374,4.222,58.66,33990.0,850.6
1.08,-15,8,0.0,9.505,8.296,1641.0,2022.0,0.5043,0.8246,358500.0,3280000.0,5809000.0,-29410.0,7.55,0.567,0.2008,4.555,73.99,41270.0,7607.0
1.188,-15,8,0.0,9.424,8.206,950.9,1982.0,0.4974,0.8218,362000.0,3220000.0,5752000.0,-22920.0,7.599,0.6678,0.117,5.099,246.8,49730.0,6168.0
1.296,-15,8,0.0,9.374,8.158,1708.0,1929.0,0.4853,0.8244,361300.0,3641000.0,5776000.0,-27130.0,7.579,0.7356,0.08201,5.577,293.7,55380.0,4652.0
1.404,-15,8,0.0,9.355,8.158,2762.0,1922.0,0.4782,0.8128,354900.0,4225000.0,5778000.0,-49260.0,7.564,0.7703,0.04355,5.824,145.2,59640.0,7151.0
1.512,-15,8,0.0,9.414,8.198,2784.0,1948.0,0.4816,0.8047,353400.0,4539000.0,5799000.0,-53590.0,7.586,0.7708,-0.01887,5.804,189.0,64520.0,5412.0
1.62,-15,8,0.0,9.467,8.144,2232.0,1970.0,0.4826,0.8052,359800.0,4376000.0,5854000.0,-43170.0,7.653,0.7383,-0.08596,5.547,209.1,66540.0,5231.0
1.728,-15,8,0.0,9.398,7.982,1396.0,1963.0,0.4768,0.8029,367900.0,4014000.0,5929000.0,-33810.0,7.75,0.7004,-0.1489,5.278,246.8,65670.0,8836.0
1.836,-15,8,0.0,9.331,7.849,1135.0,1918.0,0.4728,0.7948,373400.0,3689000.0,5916000.0,-33180.0,7.848,0.6838,-0.2153,5.219,282.1,65220.0,7937.0
1.944,-15,8,0.0,9.336,7.749,2256.0,1884.0,0.4726,0.7875,379300.0,3701000.0,5874000.0,-33320.0,7.947,0.6839,-0.273,5.294,184.1,62820.0,4888.0
2.052,-15,8,0.0,9.348,7.651,3019.0,1902.0,0.4743,0.7803,385300.0,3688000.0,5823000.0,-31760.0,8.046,0.7077,-0.3305,5.545,48.18,57540.0,4043.0
2.16,-15,8,0.0,9.398,7.604,2409.0,1935.0,0.48,0.7716,389400.0,3294000.0,5741000.0,-33760.0,8.134,0.7287,-0.3882,5.795,40.16,52820.0,4008.0
2.268,-15,8,0.0,9.431,7.565,1714.0,1939.0,0.4855,0.7745,397800.0,3005000.0,5653000.0,-22010.0,8.206,0.7193,-0.4426,5.876,26.66,47550.0,4306.0
2.376,-15,8,0.0,9.362,7.469,1453.0,1918.0,0.4832,0.7796,405300.0,2832000.0,5558000.0,-15710.0,8.257,0.6791,-0.4973,5.821,-44.8,40360.0,3678.0
2.484,-15,8,0.0,9.315,7.416,1683.0,1888.0,0.4814,0.7757,404900.0,2764000.0,5405000.0,-25950.0,8.274,0.6013,-0.548,5.616,-146.8,33960.0,2321.0
2.592,-15,8,0.0,9.352,7.458,2521.0,1879.0,0.486,0.7735,402700.0,2804000.0,5265000.0,-28220.0,8.263,0.4993,-0.5988,5.391,-298.7,28440.0,1128.0
2.7,-15,8,0.0,9.392,7.513,2846.0,1907.0,0.4922,0.7768,402100.0,2421000.0,5206000.0,-22220.0,8.238,0.396,-0.6426,5.235,-316.6,22130.0,-946.0
2.808,-15,8,0.0,9.416,7.559,2102.0,1934.0,0.4972,0.7823,400700.0,1660000.0,5140000.0,-12870.0,8.195,0.3165,-0.6704,5.169,-220.7,16920.0,-1084.0
2.916,-15,8,0.0,9.402,7.621,1421.0,1925.0,0.5,0.7902,397800.0,949100.0,5038000.0,-3865.0,8.123,0.265,-0.6839,5.159,-141.3,13830.0,935.9
3.024,-15,8,0.0,9.349,7.695,1537.0,1896.0,0.4989,0.7977,391500.0,545200.0,4946000.0,-1701.0,8.021,0.215,-0.6834,5.104,-101.5,10960.0,-376.0
3.132,-15,8,0.0,9.328,7.785,2163.0,1879.0,0.4961,0.7991,380700.0,481100.0,4827000.0,-6094.0,7.903,0.1129,-0.6782,4.972,-147.1,9097.0,-2452.0
3.24,-15,8,0.0,9.357,7.844,2614.0,1889.0,0.4986,0.7967,375800.0,442700.0,4685000.0,-9710.0,7.863,-0.05998,-0.6634,4.843,-166.0,9574.0,-1275.0
3.348,-15,8,0.0,9.39,7.906,2374.0,1912.0,0.5033,0.8,375000.0,181100.0,4630000.0,-5536.0,7.838,-0.18,-0.6398,4.847,-96.59,10770.0,-932.0
3.456,-15,8,0.0,9.389,7.959,1775.0,1919.0,0.5008,0.8072,372800.0,-296400.0,4672000.0,2785.0,7.78,-0.2712,-0.6177,4.956,36.18,12730.0,-798.7
3.564,-15,8,0.0,9.339,7.984,1461.0,1900.0,0.4932,0.8113,368200.0,-761600.0,4731000.0,6916.0,7.713,-0.3614,-0.5903,5.128,120.6,16740.0,1550.0
3.672,-15,8,0.0,9.297,8.027,1730.0,1873.0,0.4873,0.8103,362100.0,-1104000.0,4793000.0,7969.0,7.653,-0.4355,-0.5532,5.256,144.2,21390.0,1840.0
3.78,-15,8,0.0,9.307,8.069,2382.0,1864.0,0.4843,0.8082,357800.0,-1374000.0,4864000.0,10050.0,7.618,-0.4779,-0.5101,5.242,160.7,25860.0,427.5
3.888,-15,8,0.0,9.327,8.091,2561.0,1882.0,0.4824,0.8061,355400.0,-1673000.0,4929000.0,14660.0,7.602,-0.4944,-0.4628,5.091,154.4,31270.0,1631.0
3.996,-15,8,0.0,9.333,8.104,1979.0,1896.0,0.4825,0.805,354500.0,-2099000.0,5009000.0,18200.0,7.598,-0.5004,-0.4116,4.874,197.2,36880.0,3731.0
4.104,-15,8,0.0,9.318,8.083,1533.0,1884.0,0.4809,0.8067,356300.0,-2362000.0,5094000.0,23500.0,7.609,-0.5168,-0.3619,4.74,221.7,41540.0,4505.0
4.212,-15,8,0.0,9.269,8.015,1671.0,1860.0,0.4759,0.8068,358400.0,-2333000.0,5154000.0,25710.0,7.631,-0.5538,-0.3197,4.79,156.9,46020.0,5072.0
4.32,-15,8,0.0,9.243,7.965,2050.0,1845.0,0.4736,0.801,358300.0,-2258000.0,5207000.0,19730.0,7.658,-0.6134,-0.2808,5.034,117.2,50150.0,5415.0
4.428,-15,8,0.0,9.272,7.953,2404.0,1847.0,0.4764,0.7961,359400.0,-2237000.0,5304000.0,19460.0,7.693,-0.6829,-0.2416,5.379,55.3,52860.0,5134.0
4.536,-15,8,0.0,9.294,7.916,2342.0,1863.0,0.4796,0.7957,363600.0,-2447000.0,5441000.0,27290.0,7.74,-0.74,-0.2018,5.659,8.906,54650.0,5249.0
4.644,-15,8,0.0,9.282,7.85,1786.0,1868.0,0.4815,0.796,368300.0,-2850000.0,5572000.0,34060.0,7.789,-0.7731,-0.155,5.78,21.93,55850.0,6261.0
4.752,-15,8,0.0,9.258,7.788,1518.0,1850.0,0.4822,0.7952,372400.0,-3075000.0,5680000.0,38890.0,7.836,-0.7761,-0.09496,5.698,3.293,55590.0,6897.0
4.86,-15,8,0.0,9.234,7.724,1891.0,1830.0,0.4822,0.7935,376300.0,-2998000.0,5790000.0,40390.0,7.885,-0.759,-0.02691,5.501,-59.54,54090.0,5800.0
4.968,-15,8,0.0,9.234,7.678,2315.0,1828.0,0.4839,0.7901,378600.0,-2740000.0,5903000.0,37060.0,7.926,-0.7378,0.04179,5.327,-103.9,52080.0,4435.0
5.076,-15,8,0.0,9.264,7.674,2347.0,1840.0,0.4887,0.7873,379600.0,-2498000.0,6019000.0,33480.0,7.95,-0.7232,0.1086,5.255,-111.4,49010.0,4389.0
5.184,-15,8,0.0,9.282,7.687,2042.0,1851.0,0.4927,0.788,380400.0,-2335000.0,6133000.0,35530.0,7.955,-0.7188,0.1826,5.327,-72.6,45050.0,4133.0
5.292,-15,8,0.0,9.265,7.674,1699.0,1847.0,0.4934,0.7889,380600.0,-2199000.0,6224000.0,38930.0,7.952,-0.693,0.3025,5.432,-7.112,41090.0,3354.0
5.4,-15,8,0.0,9.237,7.587,1695.0,1831.0,0.4932,0.7856,385500.0,-2034000.0,6270000.0,36540.0,8.02,-0.6352,0.4476,5.534,24.38,36830.0,3156.0
5.508,-15,8,0.0,9.232,7.533,2063.0,1820.0,0.4934,0.7815,389300.0,-1793000.0,6298000.0,33040.0,8.08,-0.5932,0.5185,5.569,12.85,32280.0,2156.0
5.616,-15,8,0.0,9.252,7.539,2369.0,1826.0,0.4934,0.7796,389300.0,-1578000.0,6326000.0,32500.0,8.09,-0.5368,0.5606,5.481,-0.4493,28310.0,464.1
5.724,-15,8,0.0,9.274,7.56,2233.0,1841.0,0.4938,0.7799,388300.0,-1450000.0,6321000.0,32590.0,8.078,-0.4543,0.602,5.334,3.037,24910.0,441.4
5.832,-15,8,0.0,9.273,7.582,1818.0,1846.0,0.4936,0.7819,387500.0,-1282000.0,6270000.0,31780.0,8.059,-0.3554,0.6419,5.202,41.66,21800.0,1008.0
5.94,-15,8,0.0,9.255,7.588,1664.0,1834.0,0.4912,0.7843,387000.0,-929800.0,6202000.0,28180.0,8.042,-0.2634,0.6726,5.132,82.73,19530.0,329.0
6.048,-15,8,0.0,9.235,7.596,1911.0,1821.0,0.4872,0.7848,384700.0,-386800.0,6126000.0,19640.0,8.016,-0.1931,0.6899,5.107,100.9,18280.0,-347.3
6.156,-15,8,0.0,9.235,7.632,2194.0,1820.0,0.4857,0.7838,380600.0,154900.0,6042000.0,8128.0,7.979,-0.1396,0.6944,5.073,80.3,17660.0,-513.7
6.264,-15,8,0.0,9.258,7.691,2247.0,1830.0,0.487,0.7845,377200.0,542300.0,5974000.0,2417.0,7.939,-0.0953,0.6894,5.009,47.74,17940.0,-758.2
6.372,-15,8,0.0,9.266,7.735,2033.0,1838.0,0.4877,0.7888,375400.0,760100.0,5919000.0,3750.0,7.899,-0.04669,0.679,4.925,32.62,19280.0,-353.8
6.48,-15,8,0.0,9.246,7.761,1723.0,1835.0,0.4863,0.7927,373100.0,883800.0,5858000.0,3278.0,7.856,0.01667,0.6682,4.864,21.41,21160.0,740.8
6.588,-15,8,0.0,9.224,7.792,1716.0,1820.0,0.4845,0.795,370000.0,1118000.0,5804000.0,-359.9,7.812,0.09551,0.6605,4.883,-16.45,23620.0,1263.0
6.696,-15,8,0.0,9.215,7.829,2049.0,1811.0,0.4836,0.7971,366900.0,1525000.0,5775000.0,-5437.0,7.769,0.1834,0.6535,4.993,-71.66,26800.0,1077.0
6.804,-15,8,0.0,9.22,7.869,2244.0,1815.0,0.4847,0.7989,364000.0,1961000.0,5766000.0,-12530.0,7.729,0.2661,0.644,5.152,-100.5,30170.0,1325.0
6.912,-15,8,0.0,9.232,7.912,2092.0,1823.0,0.4868,0.8006,361700.0,2344000.0,5773000.0,-18380.0,7.696,0.3366,0.6256,5.274,-74.39,33570.0,2311.0
7.02,-15,8,0.0,9.228,7.931,1840.0,1823.0,0.4881,0.8038,361300.0,2677000.0,5800000.0,-20770.0,7.677,0.3875,0.5961,5.292,-37.49,37150.0,3153.0
7.128,-15,8,0.0,9.203,7.924,1732.0,1813.0,0.4874,0.8066,361300.0,2990000.0,5830000.0,-23340.0,7.663,0.4175,0.5593,5.204,-8.24,40460.0,3661.0
7.236,-15,8,0.0,9.184,7.924,1864.0,1801.0,0.4866,0.8065,359800.0,3273000.0,5863000.0,-28620.0,7.647,0.4416,0.5178,5.085,-12.79,43200.0,4181.0
7.344,-15,8,0.0,9.185,7.951,2118.0,1797.0,0.4868,0.8049,356800.0,3494000.0,5902000.0,-32120.0,7.623,0.4793,0.4666,5.015,-32.63,45540.0,4324.0
7.452,-15,8,0.0,9.195,7.973,2187.0,1802.0,0.4878,0.8028,354400.0,3613000.0,5944000.0,-31460.0,7.607,0.5602,0.3694,5.041,-7.678,47260.0,4295.0
7.56,-15,8,0.0,9.197,7.894,1971.0,1807.0,0.4903,0.7992,359700.0,3634000.0,5975000.0,-30390.0,7.681,0.6689,0.2346,5.273,57.8,48110.0,4969.0
7.668,-15,8,0.0,9.186,7.794,1754.0,1802.0,0.4909,0.7961,366900.0,3694000.0,5986000.0,-30540.0,7.772,0.7337,0.1659,5.528,133.6,48350.0,5630.0
7.776,-15,8,0.0,9.169,7.73,1806.0,1790.0,0.4883,0.7929,370400.0,3881000.0,5977000.0,-32630.0,7.824,0.7683,0.1225,5.679,180.2,48040.0,5290.0
7.884,-15,8,0.0,9.163,7.682,2034.0,1784.0,0.4859,0.7886,372100.0,4111000.0,5951000.0,-37410.0,7.864,0.7801,0.07045,5.688,165.1,47010.0,4795.0
7.992,-15,8,0.0,9.172,7.648,2161.0,1787.0,0.4856,0.7841,373900.0,4261000.0,5911000.0,-41170.0,7.906,0.7701,0.003867,5.564,134.2,45330.0,4664.0
