Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,20,8,0.0,9.7,8.07,1.677e-14,2106.0,0.4882,0.8193,392600.0,463.5,653200.0,2284.0,7.926,-0.08507,0.6922,5.029,-3.028e-15,-798.7,11.18
0.108,20,8,0.0,9.605,9.78,1622.0,2025.0,0.4078,0.8225,264000.0,621300.0,1471000.0,-20370.0,6.486,0.01662,0.6892,6.067,-231.9,1460.0,-43.38
0.216,20,8,0.0,9.497,10.61,3010.0,2020.0,0.3813,0.8323,222600.0,1375000.0,2695000.0,-12750.0,5.919,0.1449,0.6693,6.599,-356.3,1696.0,-3529.0
0.324,20,8,0.0,9.586,10.71,2870.0,2051.0,0.4075,0.8226,218200.0,1786000.0,4271000.0,-35270.0,5.895,0.2544,0.6548,6.795,-195.7,-92.23,-3421.0
0.432,20,8,0.0,9.639,10.25,2348.0,2077.0,0.4412,0.8539,250700.0,2168000.0,5254000.0,-23830.0,6.203,0.351,0.6214,6.563,-110.6,3164.0,1056.0
0.54,20,8,0.0,9.514,9.403,1163.0,2066.0,0.444,0.863,294200.0,2381000.0,5706000.0,-13160.0,6.685,0.4006,0.571,5.956,85.5,8584.0,-94.56
0.648,20,8,0.0,9.45,8.76,947.6,2001.0,0.4565,0.8382,322800.0,2804000.0,5846000.0,-29460.0,7.106,0.3968,0.5221,5.273,233.7,12410.0,1104.0
0.756,20,8,0.0,9.418,8.413,2300.0,1954.0,0.4709,0.8267,345000.0,3479000.0,6021000.0,-40490.0,7.398,0.3889,0.4662,4.691,15.69,18830.0,3764.0
0.864,20,8,0.0,9.43,8.319,3185.0,1971.0,0.4918,0.8224,353000.0,3893000.0,6092000.0,-47300.0,7.503,0.3889,0.4128,4.323,-19.94,27430.0,-516.9
0.972,20,8,0.0,9.52,8.326,2762.0,2011.0,0.5038,0.8249,356000.0,3736000.0,5941000.0,-36200.0,7.522,0.4411,0.3374,4.222,58.66,33990.0,850.6
1.08,20,8,0.0,9.505,8.296,1641.0,2022.0,0.5043,0.8246,358500.0,3280000.0,5809000.0,-29410.0,7.55,0.567,0.2008,4.555,73.99,41270.0,7607.0
1.188,20,8,0.0,9.424,8.206,950.9,1982.0,0.4974,0.8218,362000.0,3220000.0,5752000.0,-22920.0,7.599,0.6678,0.117,5.099,246.8,49730.0,6168.0
1.296,20,8,0.0,9.374,8.158,1708.0,1929.0,0.4853,0.8244,361300.0,3641000.0,5776000.0,-27130.0,7.579,0.7356,0.08201,5.577,293.7,55380.0,4652.0
1.404,20,8,0.0,9.355,8.158,2762.0,1922.0,0.4782,0.8128,354900.0,4225000.0,5778000.0,-49260.0,7.564,0.7703,0.04355,5.824,145.2,59640.0,7151.0
1.512,20,8,0.0,9.414,8.198,2784.0,1948.0,0.4816,0.8047,353400.0,4539000.0,5799000.0,-53590.0,7.586,0.7708,-0.01887,5.804,189.0,64520.0,5412.0
1.62,20,8,0.0,9.467,8.144,2232.0,1970.0,0.4826,0.8052,359800.0,4376000.0,5854000.0,-43170.0,7.653,0.7383,-0.08596,5.547,209.1,66540.0,5231.0
1.728,20,8,0.0,9.398,7.982,1396.0,1963.0,0.4768,0.8029,367900.0,4014000.0,5929000.0,-33810.0,7.75,0.7004,-0.1489,5.278,246.8,65670.0,8836.0
1.836,20,8,0.0,9.331,7.849,1135.0,1918.0,0.4728,0.7948,373400.0,3689000.0,5916000.0,-33180.0,7.848,0.6838,-0.2153,5.219,282.1,65220.0,7937.0
1.944,20,8,0.0,9.336,7.749,2256.0,1884.0,0.4726,0.7875,379300.0,3701000.0,5874000.0,-33320.0,7.947,0.6839,-0.273,5.294,184.1,62820.0,4888.0
2.052,20,8,0.0,9.348,7.651,3019.0,1902.0,0.4743,0.7803,385300.0,3688000.0,5823000.0,-31760.0,8.046,0.7077,-0.3305,5.545,48.18,57540.0,4043.0
2.16,20,8,0.0,9.398,7.604,2409.0,1935.0,0.48,0.7716,389400.0,3294000.0,5741000.0,-33760.0,8.134,0.7287,-0.3882,5.795,40.16,52820.0,4008.0
2.268,20,8,0.0,9.431,7.565,1714.0,1939.0,0.4855,0.7745,397800.0,3005000.0,5653000.0,-22010.0,8.206,0.7193,-0.4426,5.876,26.66,47550.0,4306.0
2.376,20,8,0.0,9.362,7.469,1453.0,1918.0,0.4832,0.7796,405300.0,2832000.0,5558000.0,-15710.0,8.257,0.6791,-0.4973,5.821,-44.8,40360.0,3678.0
2.484,20,8,0.0,9.315,7.416,1683.0,1888.0,0.4814,0.7757,404900.0,2764000.0,5405000.0,-25950.0,8.274,0.6013,-0.548,5.616,-146.8,33960.0,2321.0
2.592,20,8,0.0,9.352,7.458,2521.0,1879.0,0.486,0.7735,402700.0,2804000.0,5265000.0,-28220.0,8.263,0.4993,-0.5988,5.391,-298.7,28440.0,1128.0
2.7,20,8,0.0,9.392,7.513,2846.0,1907.0,0.4922,0.7768,402100.0,2421000.0,5206000.0,-22220.0,8.238,0.396,-0.6426,5.235,-316.6,22130.0,-946.0
2.808,20,8,0.0,9.416,7.559,2102.0,1934.0,0.4972,0.7823,400700.0,1660000.0,5140000.0,-12870.0,8.195,0.3165,-0.6704,5.169,-220.7,16920.0,-1084.0
2.916,20,8,0.0,9.402,7.621,1421.0,1925.0,0.5,0.7902,397800.0,949100.0,5038000.0,-3865.0,8.123,0.265,-0.6839,5.159,-141.3,13830.0,935.9
3.024,20,8,0.0,9.349,7.695,1537.0,1896.0,0.4989,0.7977,391500.0,545200.0,4946000.0,-1701.0,8.021,0.215,-0.6834,5.104,-101.5,10960.0,-376.0
3.132,20,8,0.0,9.328,7.785,2163.0,1879.0,0.4961,0.7991,380700.0,481100.0,4827000.0,-6094.0,7.903,0.1129,-0.6782,4.972,-147.1,9097.0,-2452.0
3.24,20,8,0.0,9.357,7.844,2614.0,1889.0,0.4986,0.7967,375800.0,442700.0,4685000.0,-9710.0,7.863,-0.05998,-0.6634,4.843,-166.0,9574.0,-1275.0
3.348,20,8,0.0,9.39,7.906,2374.0,1912.0,0.5033,0.8,375000.0,181100.0,4630000.0,-5536.0,7.838,-0.18,-0.6398,4.847,-96.59,10770.0,-932.0
3.456,20,8,0.0,9.389,7.959,1775.0,1919.0,0.5008,0.8072,372800.0,-296400.0,4672000.0,2785.0,7.78,-0.2712,-0.6177,4.956,36.18,12730.0,-798.7
3.564,20,8,0.0,9.339,7.984,1461.0,1900.0,0.4932,0.8113,368200.0,-761600.0,4731000.0,6916.0,7.713,-0.3614,-0.5903,5.128,120.6,16740.0,1550.0
3.672,20,8,0.0,9.297,8.027,1730.0,1873.0,0.4873,0.8103,362100.0,-1104000.0,4793000.0,7969.0,7.653,-0.4355,-0.5532,5.256,144.2,21390.0,1840.0
3.78,20,8,0.0,9.307,8.069,2382.0,1864.0,0.4843,0.8082,357800.0,-1374000.0,4864000.0,10050.0,7.618,-0.4779,-0.5101,5.242,160.7,25860.0,427.5
