Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,-15,14,0.0,12.1,5.753,3.653e-15,5000.0,0.4304,0.6285,922500.0,586.1,917300.0,3216.0,13.87,-0.1062,1.212,5.013,-2.031e-15,-771.7,21.52
0.108,-15,14,0.0,11.97,7.371,3315.0,4781.0,0.405,0.7069,622100.0,1209000.0,2872000.0,15440.0,10.74,0.09957,1.197,6.384,-286.0,1811.0,-86.81
0.216,-15,14,0.0,11.77,8.064,6134.0,4841.0,0.409,0.7046,503200.0,2509000.0,6010000.0,-6024.0,9.671,0.3214,1.156,7.074,-489.9,2214.0,-7303.0
0.324,-15,14,0.0,12.02,8.063,5713.0,4934.0,0.4648,0.7035,515200.0,3024000.0,9169000.0,-66450.0,9.799,0.493,1.111,7.072,-128.3,1589.0,-6750.0
0.432,-15,14,0.0,12.13,7.624,4613.0,5124.0,0.478,0.7459,622200.0,3304000.0,10570000.0,1206.0,10.47,0.676,1.027,6.699,-91.07,9711.0,2757.0
0.54,-15,14,0.0,11.97,6.949,2668.0,5062.0,0.4493,0.7268,712400.0,3371000.0,11160000.0,15250.0,11.37,0.7804,0.9111,6.024,154.7,22340.0,194.2
0.648,-15,14,0.0,11.89,6.528,2143.0,4884.0,0.4388,0.7149,773100.0,3802000.0,11680000.0,-1635.0,11.95,0.7998,0.8066,5.43,443.6,33670.0,1983.0
0.756,-15,14,0.0,11.84,6.331,4703.0,4786.0,0.4332,0.6782,780100.0,4769000.0,12160000.0,-65190.0,12.33,0.8321,0.6652,4.939,29.18,48400.0,8386.0
0.864,-15,14,0.0,11.98,6.27,6419.0,4740.0,0.4504,0.667,804400.0,5473000.0,12400000.0,-80480.0,12.63,1.03,0.2627,4.813,5.076,67220.0,204.7
0.972,-15,14,0.0,12.18,6.155,5634.0,5032.0,0.4581,0.6653,846100.0,5149000.0,12130000.0,-42500.0,12.96,1.103,0.1252,4.895,278.1,83960.0,1806.0
1.08,-15,14,0.0,12.23,6.166,3619.0,5173.0,0.4555,0.668,856400.0,4121000.0,12040000.0,-22510.0,13.01,1.164,0.04005,5.113,371.0,100800.0,15510.0
1.188,-15,14,0.0,12.12,6.185,2190.0,5028.0,0.4468,0.6807,864600.0,3755000.0,12120000.0,12230.0,12.95,1.238,-0.06455,5.47,727.3,118800.0,13130.0
1.296,-15,14,0.0,12.1,6.166,3737.0,4913.0,0.4359,0.6798,857500.0,4269000.0,12350000.0,-4385.0,12.9,1.33,-0.1885,5.943,814.6,132900.0,9608.0
1.404,-15,14,0.0,12.12,6.141,5779.0,4982.0,0.4305,0.6664,849100.0,4962000.0,12540000.0,-58190.0,12.97,1.371,-0.3376,6.212,475.3,142900.0,14490.0
1.512,-15,14,0.0,12.26,6.124,5741.0,5120.0,0.4303,0.643,846900.0,5290000.0,12610000.0,-81600.0,13.19,1.357,-0.5049,6.264,448.6,151800.0,11660.0
1.62,-15,14,0.2363,12.47,6.087,4816.0,5185.0,0.4337,0.6486,885100.0,4747000.0,12660000.0,-30580.0,13.43,1.302,-0.686,6.253,449.3,157100.0,10920.0
1.728,-15,14,0.9433,12.41,5.958,3357.0,5152.0,0.4239,0.6242,878700.0,3819000.0,12620000.0,8522.0,13.64,1.185,-0.8561,6.118,211.9,156300.0,16980.0
1.836,-15,14,1.28,12.32,5.797,2335.0,5011.0,0.4106,0.5947,876400.0,3078000.0,12380000.0,-12810.0,13.96,1.077,-1.002,6.015,197.3,153700.0,15650.0
1.944,-15,14,1.207,12.42,5.722,4786.0,4954.0,0.4079,0.5833,895800.0,3061000.0,12070000.0,-13350.0,14.25,0.9757,-1.134,5.991,-95.63,148400.0,10870.0
2.052,-15,14,1.323,12.57,5.734,6930.0,5115.0,0.4148,0.5904,924600.0,3111000.0,11800000.0,37940.0,14.39,0.8678,-1.243,6.016,-468.8,137500.0,6734.0
2.16,-15,14,1.991,12.68,5.692,5191.0,5262.0,0.4057,0.5553,893300.0,1835000.0,11470000.0,19580.0,14.58,0.7745,-1.337,6.05,-389.5,125500.0,5701.0
2.268,-15,14,2.721,12.82,5.659,3053.0,5206.0,0.398,0.5247,874900.0,503700.0,11150000.0,13470.0,14.83,0.6407,-1.41,5.96,-304.2,113100.0,10370.0
