Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,-20,6,0.0,7.28,8.074,1.799e-15,243.7,0.4872,0.82,221000.0,321.5,438000.0,1296.0,5.944,-0.06413,0.5192,5.029,-1.002e-15,-805.1,1.51
0.108,-20,6,0.0,7.275,9.471,295.0,239.3,0.4194,0.8388,164200.0,183200.0,933600.0,-10020.0,5.066,-0.006053,0.5205,5.867,-98.0,1380.0,-0.1799
0.216,-20,6,0.0,7.253,10.29,477.8,236.5,0.3888,0.8494,140100.0,478200.0,1596000.0,-5206.0,4.65,0.07326,0.5084,6.304,-116.4,1655.0,-637.7
0.324,-20,6,0.0,7.269,10.42,386.5,236.8,0.3941,0.8498,137000.0,769700.0,2552000.0,-12890.0,4.596,0.1444,0.5053,6.522,-50.69,-358.2,-542.3
0.432,-20,6,0.0,7.292,10.06,408.6,238.4,0.421,0.8657,151000.0,1225000.0,3269000.0,-11750.0,4.781,0.1978,0.4925,6.335,-47.9,1803.0,183.5
0.54,-20,6,0.0,7.28,9.415,316.0,241.1,0.4392,0.8672,172400.0,1644000.0,3640000.0,-10490.0,5.103,0.2215,0.4696,5.81,61.11,5174.0,-585.4
0.648,-20,6,0.0,7.292,8.848,271.3,242.3,0.4602,0.8478,190900.0,1989000.0,3741000.0,-17330.0,5.432,0.2147,0.445,5.197,131.1,6478.0,-380.0
0.756,-20,6,0.0,7.311,8.467,451.5,242.8,0.4802,0.8368,207200.0,2269000.0,3854000.0,-16640.0,5.697,0.2079,0.4179,4.684,74.97,10390.0,553.4
0.864,-20,6,0.0,7.326,8.308,568.1,246.9,0.5011,0.837,216600.0,2408000.0,3885000.0,-16880.0,5.823,0.2094,0.3914,4.359,30.83,16140.0,-373.1
0.972,-20,6,0.0,7.358,8.261,509.3,255.2,0.5111,0.8397,220900.0,2428000.0,3717000.0,-14840.0,5.871,0.2359,0.3686,4.262,54.91,19380.0,-153.0
1.08,-20,6,0.0,7.373,8.31,378.7,264.8,0.5087,0.8412,219800.0,2414000.0,3577000.0,-15480.0,5.851,0.2944,0.3545,4.503,13.9,23670.0,1427.0
1.188,-20,6,0.0,7.378,8.418,308.1,272.4,0.4993,0.8397,214700.0,2584000.0,3514000.0,-15920.0,5.788,0.3681,0.3299,4.881,48.0,29500.0,978.5
1.296,-20,6,0.0,7.39,8.546,419.2,277.9,0.4901,0.845,209800.0,2870000.0,3506000.0,-17350.0,5.703,0.4486,0.2801,5.298,56.25,32440.0,588.3
1.404,-20,6,0.0,7.397,8.608,530.3,284.4,0.4839,0.8442,206900.0,3185000.0,3516000.0,-24070.0,5.667,0.5163,0.2079,5.61,45.36,34570.0,1578.0
1.512,-20,6,0.0,7.416,8.615,499.5,292.9,0.4834,0.8426,207700.0,3488000.0,3575000.0,-25530.0,5.682,0.5403,0.1443,5.62,118.1,38010.0,1339.0
1.62,-20,6,0.0,7.436,8.582,484.8,302.1,0.4812,0.8408,209500.0,3609000.0,3643000.0,-25770.0,5.714,0.5263,0.1021,5.36,156.6,38940.0,1043.0
1.728,-20,6,0.0,7.436,8.508,424.4,311.2,0.478,0.8362,211900.0,3588000.0,3741000.0,-26550.0,5.762,0.5079,0.06623,5.079,176.2,37890.0,1936.0
1.836,-20,6,0.0,7.442,8.438,371.6,318.2,0.4788,0.8329,215300.0,3499000.0,3820000.0,-24650.0,5.819,0.5084,0.02617,4.999,176.5,37930.0,1952.0
1.944,-20,6,0.0,7.461,8.362,544.9,323.6,0.4816,0.8297,219400.0,3429000.0,3853000.0,-23090.0,5.886,0.5262,-0.01363,5.11,181.8,36410.0,1380.0
