Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,5,18,0.0,12.1,4.475,2.597e-14,5000.0,0.2777,0.4292,1041000.0,586.5,917300.0,2018.0,17.83,-0.1068,1.559,5.007,-3e-15,-747.9,21.37
0.099,5,18,0.0,12.01,5.682,3001.0,4786.0,0.3164,0.5738,855300.0,1002000.0,2612000.0,89700.0,13.97,0.1322,1.549,6.348,-189.5,1820.0,167.1
0.198,5,18,0.0,11.88,6.347,6483.0,4876.0,0.3221,0.5533,650900.0,2634000.0,6046000.0,-22900.0,12.41,0.3768,1.517,7.175,-121.3,3484.0,-6027.0
0.297,5,18,0.0,12.04,6.431,6161.0,5014.0,0.3455,0.5813,673100.0,3101000.0,11010000.0,-2112.0,12.32,0.58,1.459,7.259,193.7,2587.0,-9706.0
0.396,5,18,0.0,12.25,6.206,5295.0,5168.0,0.3707,0.5729,729000.0,3422000.0,13540000.0,-24840.0,12.94,0.7672,1.392,7.002,203.8,6061.0,361.3
0.495,5,18,0.0,12.31,5.772,3652.0,5158.0,0.3604,0.575,856000.0,3550000.0,14640000.0,46500.0,14.04,0.9412,1.279,6.453,769.6,19870.0,3367.0
0.594,5,18,0.2297,12.13,5.29,2264.0,5044.0,0.3438,0.5561,948300.0,3619000.0,14550000.0,35600.0,15.06,1.022,1.157,5.855,1084.0,36150.0,-1198.0
0.693,5,18,0.1338,12.23,5.063,3581.0,4926.0,0.3428,0.5327,996000.0,4492000.0,15120000.0,-23850.0,15.78,1.034,1.029,5.283,1068.0,51430.0,4952.0
0.792,5,18,0.0,12.29,5.052,5932.0,4982.0,0.3522,0.5271,1013000.0,5401000.0,15860000.0,-74270.0,16.0,1.15,0.7376,4.881,744.3,70320.0,7468.0
0.891,5,18,0.1719,12.55,4.954,7179.0,5168.0,0.3547,0.4996,1042000.0,5924000.0,16350000.0,-39240.0,16.67,1.45,0.2135,5.025,978.1,91590.0,-802.0
0.99,5,18,1.084,12.78,4.917,5802.0,5319.0,0.3581,0.4914,1061000.0,5127000.0,15970000.0,30300.0,16.95,1.493,0.1728,5.067,1403.0,112200.0,2815.0
1.089,5,18,2.056,12.8,4.87,3337.0,5305.0,0.3592,0.4826,1070000.0,3768000.0,15490000.0,19200.0,17.18,1.572,0.06505,5.235,1755.0,132700.0,16370.0
1.188,5,18,2.69,12.87,4.902,2371.0,5153.0,0.3556,0.4761,1072000.0,3083000.0,15410000.0,31240.0,17.29,1.643,-0.08894,5.438,1414.0,153700.0,16080.0
1.287,5,18,2.997,12.98,4.942,4536.0,5078.0,0.3513,0.4756,1072000.0,3728000.0,15540000.0,48350.0,17.28,1.716,-0.278,5.745,1094.0,170500.0,9546.0
1.386,5,18,3.346,13.11,4.996,6691.0,5189.0,0.352,0.4742,1061000.0,4271000.0,15470000.0,23890.0,17.21,1.79,-0.5126,6.173,766.9,182700.0,11500.0
1.485,5,18,3.983,13.27,4.983,6032.0,5338.0,0.3364,0.4378,1010000.0,3987000.0,15130000.0,-29720.0,17.48,1.78,-0.7483,6.306,807.4,193000.0,14550.0
1.584,5,18,4.754,13.57,4.971,4437.0,5364.0,0.3288,0.4148,1005000.0,3464000.0,14810000.0,-16930.0,17.91,1.716,-0.9953,6.321,998.3,200600.0,14440.0
1.683,5,18,5.457,13.69,4.926,3909.0,5319.0,0.3259,0.4107,1032000.0,2816000.0,14300000.0,38520.0,18.23,1.596,-1.246,6.337,443.7,201700.0,15830.0
1.782,5,18,6.054,13.68,4.867,3674.0,5263.0,0.3126,0.3943,1015000.0,2204000.0,13630000.0,42710.0,18.44,1.414,-1.447,6.259,69.74,197700.0,16150.0
1.881,5,18,6.553,13.77,4.801,3962.0,5214.0,0.2913,0.3617,971000.0,1746000.0,12830000.0,12580.0,18.83,1.228,-1.612,6.142,-80.66,191500.0,13940.0
1.98,5,18,7.019,14.04,4.802,5621.0,5241.0,0.2838,0.3434,962100.0,1372000.0,12080000.0,9694.0,19.22,1.022,-1.76,6.045,-308.3,181600.0,11780.0
2.079,5,18,7.589,14.24,4.817,6355.0,5360.0,0.2824,0.3356,964200.0,719300.0,11230000.0,40020.0,19.45,0.8073,-1.86,5.952,-568.3,166100.0,8170.0
2.178,5,18,8.289,14.41,4.825,4777.0,5428.0,0.2656,0.3102,907200.0,-569700.0,10210000.0,34410.0,19.61,0.6145,-1.932,5.904,-669.3,148600.0,6966.0
2.277,5,18,8.975,14.56,4.84,3093.0,5366.0,0.249,0.2849,846900.0,-1757000.0,9080000.0,16210.0,19.75,0.229,-1.978,5.755,-576.1,130200.0,11030.0
2.376,5,18,9.541,14.64,4.791,3279.0,5270.0,0.2402,0.2721,842800.0,-2040000.0,7960000.0,23970.0,20.15,-0.3675,-1.945,5.61,-545.4,108100.0,10140.0
2.475,5,18,10.03,14.7,4.759,4370.0,5240.0,0.2259,0.2559,811600.0,-1895000.0,6931000.0,12520.0,20.38,-0.6096,-1.877,5.531,-501.9,84570.0,2651.0
2.574,5,18,10.51,14.85,4.763,5158.0,5279.0,0.2028,0.2281,733400.0,-1943000.0,6227000.0,-16750.0,20.52,-0.8427,-1.762,5.437,-322.2,63430.0,1551.0
2.673,5,18,11.06,15.06,4.816,5109.0,5336.0,0.1886,0.2081,674200.0,-2081000.0,5622000.0,-26250.0,20.6,-1.098,-1.58,5.336,-366.6,42830.0,4550.0
2.772,5,18,11.64,15.19,4.865,4213.0,5355.0,0.1737,0.1896,615400.0,-2833000.0,4912000.0,-31440.0,20.61,-1.297,-1.39,5.27,-193.7,21450.0,1759.0
2.871,5,18,12.21,15.24,4.873,3073.0,5306.0,0.1533,0.1684,545400.0,-3705000.0,4139000.0,-41750.0,20.59,-1.455,-1.172,5.184,180.9,3120.0,266.2
2.97,5,18,12.7,15.21,4.873,2662.0,5217.0,0.1261,0.1412,456100.0,-4035000.0,3405000.0,-54780.0,20.56,-1.535,-0.9222,4.976,251.7,-11470.0,4654.0
3.069,5,18,13.1,15.22,4.923,3306.0,5152.0,0.1064,0.121,385600.0,-4041000.0,2703000.0,-63860.0,20.43,-1.538,-0.6812,4.707,131.1,-25280.0,3949.0
3.168,5,18,13.48,15.27,5.001,4323.0,5154.0,0.08781,0.1022,317300.0,-3569000.0,1969000.0,-68990.0,20.17,-1.505,-0.4501,4.453,126.4,-36520.0,-1610.0
3.267,5,18,13.87,15.31,5.081,4364.0,5193.0,0.06291,0.07822,235200.0,-3094000.0,1300000.0,-80060.0,19.84,-1.443,-0.2364,4.216,10.86,-43040.0,-84.26
3.366,5,18,14.29,15.3,5.167,3173.0,5187.0,0.03552,0.05233,152200.0,-3000000.0,725200.0,-85510.0,19.52,-1.388,-0.01848,4.067,125.0,-47850.0,5429.0
3.465,5,18,14.67,15.24,5.252,2160.0,5112.0,0.008609,0.02735,76720.0,-2604000.0,157700.0,-94290.0,19.17,-1.349,0.201,4.07,415.4,-50910.0,5152.0
3.564,5,18,14.96,15.11,5.287,2184.0,5022.0,-0.02068,0.0003297,893.4,-2015000.0,-298700.0,-100500.0,18.85,-1.28,0.4505,4.118,533.8,-50190.0,3762.0
3.663,5,18,15.18,14.94,5.302,2688.0,4964.0,-0.03555,-0.01273,-33440.0,-1429000.0,-701500.0,-91630.0,18.57,-1.117,0.8222,4.271,555.1,-47220.0,6400.0
3.762,5,18,15.37,14.86,5.364,3193.0,4945.0,-0.04442,-0.02033,-51650.0,-773200.0,-1131000.0,-83320.0,18.27,-0.9659,1.071,4.514,799.0,-43400.0,7095.0
3.861,5,18,15.55,14.81,5.451,3503.0,4953.0,-0.06545,-0.03947,-96270.0,-442400.0,-1412000.0,-85170.0,17.91,-0.8353,1.195,4.654,788.0,-37530.0,4969.0
3.96,5,18,15.73,14.7,5.466,3032.0,4957.0,-0.08548,-0.05794,-137600.0,-358000.0,-1396000.0,-93220.0,17.68,-0.6785,1.292,4.718,613.9,-29230.0,6667.0
4.059,5,18,15.9,14.53,5.451,2009.0,4911.0,-0.09348,-0.06589,-153600.0,-256000.0,-1276000.0,-95660.0,17.52,-0.4926,1.365,4.733,654.9,-21240.0,10720.0
4.158,5,18,16.0,14.36,5.438,1762.0,4828.0,-0.09776,-0.07023,-161100.0,145500.0,-1200000.0,-90660.0,17.39,-0.2983,1.41,4.738,633.0,-14050.0,10700.0
4.257,5,18,16.04,14.18,5.391,2539.0,4775.0,-0.09712,-0.07035,-160000.0,1087000.0,-1089000.0,-87190.0,17.32,-0.1135,1.44,4.768,625.8,-5385.0,8235.0
4.356,5,18,16.05,14.04,5.36,3242.0,4777.0,-0.08973,-0.06468,-145400.0,2002000.0,-865500.0,-75020.0,17.21,0.06816,1.446,4.809,609.1,3634.0,8037.0
4.455,5,18,16.07,13.95,5.389,3356.0,4800.0,-0.08387,-0.05993,-131800.0,2523000.0,-590500.0,-65140.0,17.02,0.227,1.437,4.885,432.7,10100.0,8760.0
4.554,5,18,16.09,13.87,5.397,3078.0,4813.0,-0.08358,-0.05964,-129500.0,2835000.0,-191700.0,-73820.0,16.91,0.3641,1.428,4.98,348.0,15440.0,7853.0
4.653,5,18,16.11,13.72,5.327,2537.0,4797.0,-0.07866,-0.05539,-120800.0,2818000.0,384700.0,-80290.0,16.94,0.5171,1.397,5.027,341.9,21200.0,7349.0
4.752,5,18,16.1,13.55,5.238,2193.0,4751.0,-0.06545,-0.04392,-96620.0,2763000.0,908300.0,-79130.0,17.01,0.6938,1.341,5.073,258.9,24820.0,8476.0
4.851,5,18,16.05,13.41,5.189,2610.0,4710.0,-0.05155,-0.03168,-69800.0,3049000.0,1232000.0,-77240.0,17.02,0.8938,1.262,5.193,143.4,26100.0,7661.0
4.95,5,18,15.97,13.3,5.164,3419.0,4715.0,-0.04183,-0.02335,-51180.0,3485000.0,1456000.0,-74680.0,16.97,1.121,1.111,5.313,1.677,27770.0,4210.0
5.049,5,18,15.9,13.23,5.136,3766.0,4756.0,-0.02953,-0.01231,-26920.0,3885000.0,1683000.0,-72560.0,16.95,1.39,0.7993,5.406,-82.94,28550.0,2907.0
5.148,5,18,15.86,13.17,5.08,3441.0,4789.0,-0.01278,0.003824,8473.0,4048000.0,1904000.0,-73660.0,17.06,1.602,0.459,5.581,-39.16,26580.0,4040.0
5.247,5,18,15.83,13.09,5.014,2933.0,4786.0,-0.0025,0.01338,30140.0,4062000.0,2083000.0,-74600.0,17.19,1.685,0.232,5.649,7.226,24260.0,3446.0
5.346,5,18,15.77,12.97,4.924,2753.0,4758.0,0.006805,0.0221,50670.0,4172000.0,2207000.0,-75150.0,17.35,1.69,0.04036,5.568,-38.45,22890.0,1996.0
