Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,30,18,0.0,12.1,4.475,2.597e-14,5000.0,0.2777,0.4292,1041000.0,586.5,917300.0,2018.0,17.83,-0.1068,1.559,5.007,-3e-15,-747.9,21.37
0.1155,30,18,0.0,11.99,5.832,3730.0,4781.0,0.3167,0.5714,807200.0,1287000.0,3085000.0,57630.0,13.6,0.1747,1.545,6.521,-187.3,2308.0,-302.0
0.231,30,18,0.0,11.84,6.409,6643.0,4890.0,0.3236,0.5759,657400.0,2837000.0,7801000.0,11530.0,12.23,0.4532,1.499,7.298,-128.7,3421.0,-8761.0
0.3465,30,18,0.0,12.22,6.368,5897.0,5125.0,0.3612,0.5573,672600.0,3309000.0,12440000.0,-70710.0,12.59,0.6657,1.429,7.138,352.9,2908.0,-5278.0
0.462,30,18,0.0,12.3,5.929,4135.0,5175.0,0.3666,0.5862,826400.0,3481000.0,14530000.0,46530.0,13.65,0.8904,1.318,6.647,558.6,14610.0,3970.0
0.5775,30,18,0.1927,12.12,5.344,2412.0,5069.0,0.3426,0.5541,927400.0,3607000.0,14510000.0,51010.0,14.91,1.016,1.177,5.953,1003.0,33490.0,-897.1
0.693,30,18,0.1338,12.23,5.063,3581.0,4926.0,0.3428,0.5327,996000.0,4492000.0,15120000.0,-23850.0,15.78,1.034,1.029,5.283,1068.0,51430.0,4952.0
0.8085,30,18,0.0,12.33,5.059,6278.0,5007.0,0.3567,0.528,1020000.0,5526000.0,16020000.0,-77800.0,16.04,1.23,0.5983,4.874,728.6,73870.0,6375.0
0.924,30,18,0.432,12.61,4.921,6956.0,5233.0,0.3546,0.4965,1053000.0,5794000.0,16240000.0,-27010.0,16.8,1.46,0.1993,5.01,1127.0,98470.0,-1853.0
1.0395,30,18,1.594,12.82,4.896,4708.0,5336.0,0.3614,0.4888,1069000.0,4473000.0,15750000.0,15910.0,17.06,1.533,0.125,5.15,1629.0,122500.0,10270.0
1.155,30,18,2.526,12.84,4.887,2309.0,5207.0,0.358,0.4797,1077000.0,3114000.0,15350000.0,19810.0,17.27,1.623,-0.03121,5.37,1563.0,146900.0,17920.0
1.2705,30,18,2.954,12.96,4.934,4059.0,5077.0,0.3507,0.4733,1069000.0,3593000.0,15530000.0,38260.0,17.3,1.701,-0.2433,5.674,1185.0,168100.0,10170.0
1.386,30,18,3.346,13.11,4.996,6691.0,5189.0,0.352,0.4742,1061000.0,4271000.0,15470000.0,23890.0,17.21,1.79,-0.5126,6.173,766.9,182700.0,11500.0
1.5015,30,18,4.11,13.32,4.981,5711.0,5351.0,0.3346,0.4327,1006000.0,3898000.0,15070000.0,-31950.0,17.55,1.773,-0.789,6.312,862.7,194600.0,14580.0
1.617,30,18,5.0,13.63,4.957,4176.0,5352.0,0.3269,0.4108,1011000.0,3263000.0,14670000.0,-102.5,18.04,1.683,-1.08,6.325,855.5,201800.0,14720.0
1.7325,30,18,5.769,13.69,4.902,3794.0,5292.0,0.3228,0.4083,1037000.0,2498000.0,13990000.0,52750.0,18.32,1.511,-1.354,6.319,204.4,200100.0,16400.0
1.848,30,18,6.396,13.71,4.816,3720.0,5226.0,0.2964,0.3705,979500.0,1874000.0,13100000.0,20870.0,18.69,1.289,-1.557,6.171,-34.49,193800.0,14740.0
1.9635,30,18,6.938,14.0,4.8,5310.0,5228.0,0.2845,0.3456,962000.0,1440000.0,12210000.0,6386.0,19.16,1.058,-1.739,6.064,-257.7,183700.0,12180.0
2.079,30,18,7.589,14.24,4.817,6355.0,5360.0,0.2824,0.3356,964200.0,719300.0,11230000.0,40020.0,19.45,0.8073,-1.86,5.952,-568.3,166100.0,8170.0
2.1945,30,18,8.409,14.43,4.825,4417.0,5426.0,0.2617,0.3047,893900.0,-810300.0,10020000.0,29650.0,19.64,0.5772,-1.942,5.892,-664.3,145600.0,7424.0
2.31,30,18,9.178,14.6,4.835,2953.0,5331.0,0.2461,0.28,841100.0,-1948000.0,8703000.0,16590.0,19.85,-0.009513,-1.977,5.686,-559.6,123300.0,11840.0
2.4255,30,18,9.788,14.66,4.769,3807.0,5245.0,0.2346,0.2659,836000.0,-1963000.0,7418000.0,26130.0,20.3,-0.5031,-1.913,5.566,-536.8,96140.0,6402.0
2.541,30,18,10.35,14.79,4.757,4976.0,5261.0,0.2099,0.237,758600.0,-1919000.0,6429000.0,-9882.0,20.48,-0.7598,-1.809,5.474,-368.3,70240.0,857.9
2.6565,30,18,10.96,15.02,4.806,5179.0,5328.0,0.1907,0.2112,683500.0,-2029000.0,5729000.0,-24800.0,20.59,-1.058,-1.611,5.35,-358.7,46360.0,4356.0
2.772,30,18,11.64,15.19,4.865,4213.0,5355.0,0.1737,0.1896,615400.0,-2833000.0,4912000.0,-31440.0,20.61,-1.297,-1.39,5.27,-193.7,21450.0,1759.0
2.8875,30,18,12.3,15.24,4.872,2937.0,5292.0,0.1487,0.1638,530200.0,-3796000.0,4011000.0,-44480.0,20.59,-1.475,-1.131,5.159,227.5,516.7,790.4
3.003,30,18,12.84,15.21,4.884,2768.0,5190.0,0.119,0.134,431400.0,-4070000.0,3174000.0,-58030.0,20.54,-1.541,-0.8402,4.886,189.9,-16110.0,5454.0
3.1185,30,18,13.29,15.24,4.961,3852.0,5145.0,0.09715,0.1115,351300.0,-3867000.0,2337000.0,-66840.0,20.31,-1.525,-0.5643,4.578,137.5,-31500.0,941.5
3.234,30,18,13.74,15.3,5.054,4518.0,5181.0,0.07252,0.08735,265500.0,-3195000.0,1509000.0,-75730.0,19.95,-1.465,-0.3072,4.291,56.17,-41240.0,-1616.0
3.3495,30,18,14.22,15.3,5.152,3405.0,5194.0,0.03954,0.05614,164200.0,-3020000.0,819900.0,-84960.0,19.57,-1.395,-0.05528,4.08,73.14,-47090.0,4791.0
3.465,30,18,14.67,15.24,5.252,2160.0,5112.0,0.008609,0.02735,76720.0,-2604000.0,157700.0,-94290.0,19.17,-1.349,0.201,4.07,415.4,-50910.0,5152.0
3.5805,30,18,15.0,15.08,5.289,2257.0,5010.0,-0.02427,-0.002987,-8049.0,-1923000.0,-365100.0,-99670.0,18.8,-1.26,0.5056,4.131,534.2,-49780.0,3994.0
3.696,30,18,15.25,14.91,5.314,2859.0,4954.0,-0.03816,-0.01477,-38460.0,-1200000.0,-843900.0,-88250.0,18.49,-1.059,0.9285,4.357,617.5,-46050.0,7166.0
3.8115,30,18,15.46,14.84,5.414,3407.0,4947.0,-0.05324,-0.02842,-70680.0,-555100.0,-1309000.0,-82690.0,18.08,-0.902,1.14,4.596,861.5,-40840.0,5951.0
3.927,30,18,15.67,14.75,5.468,3295.0,4960.0,-0.08047,-0.05318,-127200.0,-380300.0,-1426000.0,-90730.0,17.74,-0.7355,1.261,4.702,636.6,-32110.0,5509.0
