Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,-30,8,0.0,9.7,8.07,1.677e-14,2106.0,0.4882,0.8193,392600.0,463.5,653200.0,2284.0,7.926,-0.08507,0.6922,5.029,-3.028e-15,-798.7,11.18
0.1155,-30,8,0.0,9.595,9.863,1769.0,2022.0,0.4031,0.8212,258800.0,683400.0,1546000.0,-21910.0,6.426,0.02491,0.6879,6.115,-248.6,1630.0,-167.5
0.231,-30,8,0.0,9.495,10.67,3042.0,2024.0,0.3863,0.8318,219700.0,1435000.0,2917000.0,-16020.0,5.882,0.1619,0.667,6.655,-342.8,1389.0,-3999.0
0.3465,-30,8,0.0,9.611,10.64,2800.0,2057.0,0.4133,0.8356,225300.0,1874000.0,4499000.0,-32780.0,5.943,0.275,0.6498,6.771,-194.9,55.5,-2418.0
0.462,-30,8,0.0,9.618,10.04,2084.0,2079.0,0.4462,0.8584,261700.0,2242000.0,5472000.0,-23990.0,6.321,0.3713,0.608,6.43,-34.03,4808.0,1306.0
0.5775,-30,8,0.0,9.485,9.137,842.5,2047.0,0.4476,0.8569,306900.0,2469000.0,5726000.0,-14440.0,6.852,0.4029,0.5539,5.708,178.8,9936.0,-506.1
0.693,-30,8,0.0,9.424,8.572,1409.0,1975.0,0.4604,0.8319,333000.0,3093000.0,5940000.0,-37230.0,7.245,0.3926,0.4991,5.009,161.5,14560.0,2887.0
0.8085,-30,8,0.0,9.415,8.349,2930.0,1956.0,0.4824,0.8222,349700.0,3734000.0,6076000.0,-45080.0,7.468,0.3866,0.4404,4.487,-77.69,23110.0,2122.0
0.924,-30,8,0.0,9.486,8.32,3066.0,1994.0,0.4998,0.8262,356300.0,3879000.0,6026000.0,-38570.0,7.52,0.406,0.3791,4.225,63.48,31270.0,-1235.0
1.0395,-30,8,0.0,9.524,8.322,2088.0,2024.0,0.505,0.823,355700.0,3443000.0,5844000.0,-35710.0,7.528,0.5179,0.2531,4.379,70.17,38240.0,5624.0
